ticker,event,"[-1,1]","[0,1]","[0,5]"
O,2022-09-22,0.004131703900960498,0.004442811704239625,-0.05456608001604392
O,2023-03-23,0.003828842921134966,0.023837379198804076,0.03429529496385113
O,2024-09-19,-0.01679605169651382,-0.010671712141445428,0.007097687634116084
O,2024-12-19,-0.025170502938784298,-0.0026475684584913867,-0.007985725136681715
O,2025-09-18,-0.017034403087406023,-0.010570302269999518,-0.001778258678880284
O,2025-10-30,-0.014256663639073075,-0.001101838905026257,-0.034816904489580754
O,2025-12-11,-0.001948823121790063,0.014833499465425993,-0.003523811986135529
PLD,2022-03-17,0.016243150883595212,0.017128194042060948,-0.030320384460971843
PLD,2022-06-16,0.010663367974197223,-0.02453667794769368,0.02653167998835966
PLD,2022-09-22,0.014417218869780405,0.020309928218711845,-0.03867925114678371
PLD,2023-03-23,-0.0003184090859173899,0.01827699568554087,0.03917208274875432
PLD,2024-09-19,-0.0348160749544958,-0.021572586919949108,-0.01734699754047393
PLD,2024-12-19,-0.02379607749278223,-0.00989634663857316,0.008702226915482983
PLD,2025-09-18,-0.01128820123601991,-0.009793430409065107,-0.0027114643106149507
PLD,2025-10-30,0.0010204278518468608,0.009904920244053234,0.01949619232039717
PLD,2025-12-11,-0.0038807457638536996,0.0008002344856707306,-0.00509069725108389
SBUX,2022-03-17,0.03703732135514283,0.005511940058888429,-0.03202592838756798
SBUX,2022-06-16,0.013967744827021258,0.002007258708234221,0.029133896722318486
SBUX,2022-09-22,-0.019357936482746158,-0.012476598404640792,0.026074984150090047
SBUX,2023-03-23,-0.018674028887964815,-0.01872721179261263,-0.012716533996525444
SBUX,2024-09-19,-0.007804160004070291,-0.0071281589579076585,0.01008749889279572
SBUX,2024-12-19,-0.02817314344821167,-0.028719358673757994,0.015607483727714868
SBUX,2025-09-18,-0.008043306218485148,0.007207630348661499,0.005698091784225661
SBUX,2025-10-30,-0.03971887421167864,-0.03167906458927017,-0.0021669432068948894
SBUX,2025-12-11,0.024608269693463046,0.022222239155938676,0.08065709341491131
SO,2022-03-17,-0.02023765757187449,-0.013009124448083106,-0.006511890040246311
SO,2022-06-16,-0.008568640917639047,-0.004226065909610672,0.049996228185340524
SO,2022-09-22,-0.01853508510219406,-0.011090916419684516,-0.08017891410515013
SO,2023-03-23,0.025619896520326355,0.02427976471680217,0.01096483795538139
SO,2024-09-19,-0.0025519049542961983,0.005969479883532952,-0.0026503325150047923
SO,2024-12-19,-0.008168859972019465,0.012433023676019728,0.009168055241981965
SO,2025-09-18,-9.837768637006991e-05,0.0008704585693314498,0.01297022819142856
SO,2025-10-30,0.00014416783974232142,0.005396948058612575,-0.0431223233309404
SO,2025-12-11,-0.024749068171338283,-0.0004106774680144804,0.02707048975710071
SPG,2022-03-17,-0.03127293737739122,-0.024360417696779636,-0.03913855618117258
SPG,2022-06-16,0.03521751037528807,0.03616382877184533,0.02951795969480102
SPG,2022-09-22,-0.024273989347750994,-0.013792171279383158,-0.011092229034280213
SPG,2023-03-23,-0.02712109372261412,-0.010760909900948183,0.008874471476112894
SPG,2024-09-19,0.002375120937106763,0.0031264010415516857,0.002254749122579426
SPG,2024-12-19,-0.025759393419894864,-0.0066312562701090205,-0.010260377122982535
SPG,2025-09-18,-0.014312551809498137,-0.01367282759589405,0.0036478929672330226
SPG,2025-10-30,0.005564556591120973,0.017525095950702577,0.057363761613326986
SPG,2025-12-11,0.0026548727392905775,0.004011038462583204,0.02879286750829355
WELL,2022-03-17,-0.009131266866264353,0.001310661183756891,0.017667891101809087
WELL,2022-06-16,0.02761081659707927,0.020262983789931542,0.066233053073975
WELL,2022-09-22,-0.007223203133024023,-0.008285223533570328,-0.05113900024307181
WELL,2023-03-23,-0.01547670228432127,0.017626724374393186,0.05488152633378142
WELL,2024-09-19,-0.027536931368389785,-0.029138262757643904,-0.02330722710399985
